scenario_id,p_seapar,coarse_smoothing,date,year,CHLF,common_support,s2_openwater_reference_candidate,common_support_segment_id,prediction
B2_2021_coarse_1000,1,1000,2021-04-30,2021,3.6268400000000001,True,False,2021_segment_1,5.1201777458190918
B2_2021_coarse_1000,1,1000,2021-05-01,2021,3.1148699999999998,True,False,2021_segment_1,4.7075176239013672
B2_2021_coarse_1000,1,1000,2021-05-02,2021,2.9426199999999998,True,False,2021_segment_1,4.3293814659118652
B2_2021_coarse_1000,1,1000,2021-05-03,2021,3.2010000000000001,True,False,2021_segment_1,3.9836888313293457
B2_2021_coarse_1000,1,1000,2021-05-04,2021,2.51851,True,False,2021_segment_1,3.6683270931243896
B2_2021_coarse_1000,1,1000,2021-05-05,2021,2.21435,True,False,2021_segment_1,3.3811907768249512
B2_2021_coarse_1000,1,1000,2021-05-06,2021,2.2954599999999998,True,False,2021_segment_1,3.1202154159545898
B2_2021_coarse_1000,1,1000,2021-05-07,2021,1.93451,True,False,2021_segment_1,2.8834033012390137
B2_2021_coarse_1000,1,1000,2021-05-08,2021,2.1332300000000002,True,True,2021_segment_1,2.6688394546508789
B2_2021_coarse_1000,1,1000,2021-05-09,2021,2.0399600000000002,True,False,2021_segment_1,2.4747071266174316
B2_2021_coarse_1000,1,1000,2021-05-10,2021,2.1291799999999999,True,False,2021_segment_1,2.2992925643920898
B2_2021_coarse_1000,1,1000,2021-05-11,2021,1.9680299999999999,True,False,2021_segment_1,2.1409926414489746
B2_2021_coarse_1000,1,1000,2021-05-12,2021,2.0485899999999999,True,False,2021_segment_1,1.998313307762146
B2_2021_coarse_1000,1,1000,2021-05-13,2021,2.0792799999999998,True,True,2021_segment_1,1.8698712587356567
B2_2021_coarse_1000,1,1000,2021-05-14,2021,1.90665,True,False,2021_segment_1,1.7543895244598389
B2_2021_coarse_1000,1,1000,2021-05-15,2021,2.14066,True,False,2021_segment_1,1.6506952047348022
B2_2021_coarse_1000,1,1000,2021-05-16,2021,2.2902800000000001,True,False,2021_segment_1,1.5577142238616943
B2_2021_coarse_1000,1,1000,2021-05-17,2021,2.0907900000000001,True,False,2021_segment_1,1.47446608543396
B2_2021_coarse_1000,1,1000,2021-05-18,2021,2.2734000000000001,True,True,2021_segment_1,1.4000589847564697
B2_2021_coarse_1000,1,1000,2021-05-19,2021,2.1675599999999999,True,False,2021_segment_1,1.3336840867996216
B2_2021_coarse_1000,1,1000,2021-05-20,2021,1.98129,True,False,2021_segment_1,1.2746094465255737
B2_2021_coarse_1000,1,1000,2021-05-21,2021,2.2564700000000002,True,False,2021_segment_1,1.2221753597259521
B2_2021_coarse_1000,1,1000,2021-05-22,2021,2.4342700000000002,True,False,2021_segment_1,1.1757889986038208
B2_2021_coarse_1000,1,1000,2021-05-23,2021,1.9050800000000001,True,False,2021_segment_1,1.1349189281463623
B2_2021_coarse_1000,1,1000,2021-05-24,2021,1.74421,True,False,2021_segment_1,1.0990909337997437
B2_2021_coarse_1000,1,1000,2021-05-25,2021,1.7547299999999999,True,False,2021_segment_1,1.0678837299346924
B2_2021_coarse_1000,1,1000,2021-05-26,2021,1.3544700000000001,True,False,2021_segment_1,1.0409247875213623
B2_2021_coarse_1000,1,1000,2021-05-27,2021,1.4473800000000001,True,False,2021_segment_1,1.0178864002227783
B2_2021_coarse_1000,1,1000,2021-05-28,2021,1.5831900000000001,True,True,2021_segment_1,0.99848282337188721
B2_2021_coarse_1000,1,1000,2021-05-29,2021,1.36161,True,False,2021_segment_1,0.98246711492538452
B2_2021_coarse_1000,1,1000,2021-05-30,2021,1.5331600000000001,True,False,2021_segment_1,0.96962827444076538
B2_2021_coarse_1000,1,1000,2021-05-31,2021,1.5117100000000001,True,False,2021_segment_1,0.959788978099823
B2_2021_coarse_1000,1,1000,2021-06-01,2021,1.9756800000000001,True,False,2021_segment_1,0.95280361175537109
B2_2021_coarse_1000,1,1000,2021-06-02,2021,2.0250699999999999,True,True,2021_segment_1,0.94855606555938721
B2_2021_coarse_1000,1,1000,2021-06-03,2021,2.1856,True,False,2021_segment_1,0.94695872068405151
B2_2021_coarse_1000,1,1000,2021-06-04,2021,1.69991,True,False,2021_segment_1,0.94795072078704834
B2_2021_coarse_1000,1,1000,2021-06-05,2021,1.6093599999999999,True,True,2021_segment_1,0.95149713754653931
B2_2021_coarse_1000,1,1000,2021-06-06,2021,1.35416,True,False,2021_segment_1,0.95758801698684692
B2_2021_coarse_1000,1,1000,2021-06-07,2021,1.8439700000000001,True,True,2021_segment_1,0.96623802185058594
B2_2021_coarse_1000,1,1000,2021-06-08,2021,1.86138,True,False,2021_segment_1,0.97748559713363647
B2_2021_coarse_1000,1,1000,2021-06-09,2021,1.6292899999999999,True,False,2021_segment_1,0.99139314889907837
B2_2021_coarse_1000,1,1000,2021-06-10,2021,1.86602,True,True,2021_segment_1,1.0080468654632568
B2_2021_coarse_1000,1,1000,2021-06-11,2021,1.57359,True,False,2021_segment_1,1.0275567770004272
B2_2021_coarse_1000,1,1000,2021-06-12,2021,1.57359,True,True,2021_segment_1,1.0500572919845581
B2_2021_coarse_1000,1,1000,2021-06-13,2021,1.36934,True,False,2021_segment_1,1.0757071971893311
B2_2021_coarse_1000,1,1000,2021-06-14,2021,1.58287,True,False,2021_segment_1,1.1046907901763916
B2_2021_coarse_1000,1,1000,2021-06-15,2021,1.6633800000000001,True,True,2021_segment_1,1.1372182369232178
B2_2021_coarse_1000,1,1000,2021-06-16,2021,1.73698,True,False,2021_segment_1,1.1735262870788574
B2_2021_coarse_1000,1,1000,2021-06-17,2021,1.88418,True,False,2021_segment_1,1.2138797044754028
B2_2021_coarse_1000,1,1000,2021-06-18,2021,1.6265799999999999,True,False,2021_segment_1,1.2585713863372803
B2_2021_coarse_1000,1,1000,2021-06-19,2021,1.6045,True,False,2021_segment_1,1.3079240322113037
B2_2021_coarse_1000,1,1000,2021-06-20,2021,1.7517,True,True,2021_segment_1,1.3622910976409912
B2_2021_coarse_1000,1,1000,2021-06-21,2021,1.5235399999999999,True,False,2021_segment_1,1.422057032585144
B2_2021_coarse_1000,1,1000,2021-06-22,2021,1.6488,True,False,2021_segment_1,1.487639307975769
B2_2021_coarse_1000,1,1000,2021-06-23,2021,1.40923,True,False,2021_segment_1,1.5594879388809204
B2_2021_coarse_1000,1,1000,2021-06-24,2021,1.66289,True,False,2021_segment_1,1.638087272644043
B2_2021_coarse_1000,1,1000,2021-06-25,2021,1.85314,True,False,2021_segment_1,1.7239551544189453
B2_2021_coarse_1000,1,1000,2021-06-26,2021,1.90951,True,False,2021_segment_1,1.8176436424255371
B2_2021_coarse_1000,1,1000,2021-06-27,2021,1.90951,True,True,2021_segment_1,1.9197385311126709
B2_2021_coarse_1000,1,1000,2021-06-28,2021,2.15612,True,False,2021_segment_1,2.030858039855957
B2_2021_coarse_1000,1,1000,2021-06-29,2021,4.9463999999999997,True,False,2021_segment_1,2.1516509056091309
B2_2021_coarse_1000,1,1000,2021-06-30,2021,3.94116,True,True,2021_segment_1,2.2827951908111572
B2_2021_coarse_1000,1,1000,2021-07-01,2021,3.9252099999999999,True,False,2021_segment_1,2.4249930381774902
B2_2021_coarse_1000,1,1000,2021-07-02,2021,5.0421399999999998,True,True,2021_segment_1,2.5789687633514404
B2_2021_coarse_1000,1,1000,2021-07-03,2021,4.4677199999999999,True,False,2021_segment_1,2.7454602718353271
B2_2021_coarse_1000,1,1000,2021-07-04,2021,3.9571200000000002,True,False,2021_segment_1,2.9252147674560547
B2_2021_coarse_1000,1,1000,2021-07-05,2021,4.1964600000000001,True,True,2021_segment_1,3.11897873878479
B2_2021_coarse_1000,1,1000,2021-07-06,2021,2.8848600000000002,True,False,2021_segment_1,3.3274881839752197
B2_2021_coarse_1000,1,1000,2021-07-07,2021,3.4419400000000002,True,False,2021_segment_1,3.5514569282531738
B2_2021_coarse_1000,1,1000,2021-07-08,2021,4.8445799999999997,True,False,2021_segment_1,3.7915618419647217
B2_2021_coarse_1000,1,1000,2021-07-09,2021,3.74037,True,False,2021_segment_1,4.0484285354614258
B2_2021_coarse_1000,1,1000,2021-07-10,2021,3.8796400000000002,True,True,2021_segment_1,4.3226132392883301
B2_2021_coarse_1000,1,1000,2021-07-11,2021,4.2974500000000004,True,False,2021_segment_1,4.6145825386047363
B2_2021_coarse_1000,1,1000,2021-07-12,2021,6.1676299999999999,True,True,2021_segment_1,4.9246940612792969
B2_2021_coarse_1000,1,1000,2021-07-13,2021,6.7786200000000001,True,False,2021_segment_1,5.2531733512878418
B2_2021_coarse_1000,1,1000,2021-07-14,2021,6.5163099999999998,True,False,2021_segment_1,5.600090503692627
B2_2021_coarse_1000,1,1000,2021-07-15,2021,6.6405599999999998,True,True,2021_segment_1,5.965336799621582
B2_2021_coarse_1000,1,1000,2021-07-16,2021,6.4058599999999997,True,False,2021_segment_1,6.3486032485961914
B2_2021_coarse_1000,1,1000,2021-07-17,2021,6.0607199999999999,True,False,2021_segment_1,6.7493557929992676
B2_2021_coarse_1000,1,1000,2021-07-18,2021,6.0331099999999998,True,False,2021_segment_1,7.1668176651000977
B2_2021_coarse_1000,1,1000,2021-07-19,2021,5.3290199999999999,True,False,2021_segment_1,7.5999507904052734
B2_2021_coarse_1000,1,1000,2021-07-20,2021,6.3644499999999997,True,False,2021_segment_1,8.0474443435668945
B2_2021_coarse_1000,1,1000,2021-07-21,2021,5.3980499999999996,True,False,2021_segment_1,8.5077047348022461
B2_2021_coarse_1000,1,1000,2021-07-22,2021,5.7569900000000001,True,False,2021_segment_1,8.9788532257080078
B2_2021_coarse_1000,1,1000,2021-07-23,2021,5.3704299999999998,True,False,2021_segment_1,9.4587316513061523
B2_2021_coarse_1000,1,1000,2021-07-24,2021,4.9424599999999996,True,False,2021_segment_1,9.944911003112793
B2_2021_coarse_1000,1,1000,2021-07-25,2021,4.8734299999999999,True,True,2021_segment_1,10.434711456298828
B2_2021_coarse_1000,1,1000,2021-07-26,2021,4.9838699999999996,True,False,2021_segment_1,10.925228118896484
B2_2021_coarse_1000,1,1000,2021-07-27,2021,6.2898300000000003,True,True,2021_segment_1,11.413359642028809
B2_2021_coarse_1000,1,1000,2021-07-28,2021,5.6227299999999998,True,False,2021_segment_1,11.895852088928223
B2_2021_coarse_1000,1,1000,2021-07-29,2021,8.0433599999999998,True,False,2021_segment_1,12.36933708190918
B2_2021_coarse_1000,1,1000,2021-07-30,2021,8.5770400000000002,True,False,2021_segment_1,12.830384254455566
B2_2021_coarse_1000,1,1000,2021-07-31,2021,8.2530199999999994,True,False,2021_segment_1,13.275545120239258
B2_2021_coarse_1000,1,1000,2021-08-01,2021,7.6240399999999999,True,False,2021_segment_1,13.701408386230469
B2_2021_coarse_1000,1,1000,2021-08-02,2021,7.7384000000000004,True,False,2021_segment_1,14.104649543762207
B2_2021_coarse_1000,1,1000,2021-08-03,2021,20.7455,True,False,2021_segment_1,14.482073783874512
B2_2021_coarse_1000,1,1000,2021-08-04,2021,24.822299999999998,True,False,2021_segment_1,14.830667495727539
B2_2021_coarse_1000,1,1000,2021-08-05,2021,17.442699999999999,True,False,2021_segment_1,15.147631645202637
B2_2021_coarse_1000,1,1000,2021-08-06,2021,19.919799999999999,True,True,2021_segment_1,15.430423736572266
B2_2021_coarse_1000,1,1000,2021-08-07,2021,18.732800000000001,True,False,2021_segment_1,15.676782608032227
B2_2021_coarse_1000,1,1000,2021-08-08,2021,24.151399999999999,True,False,2021_segment_1,15.884754180908203
B2_2021_coarse_1000,1,1000,2021-08-09,2021,25.183499999999999,True,True,2021_segment_1,16.052711486816406
B2_2021_coarse_1000,1,1000,2021-08-10,2021,14.1211,True,False,2021_segment_1,16.17936897277832
B2_2021_coarse_1000,1,1000,2021-08-11,2021,14.9703,True,True,2021_segment_1,16.263790130615234
B2_2021_coarse_1000,1,1000,2021-08-12,2021,14.0726,True,False,2021_segment_1,16.305395126342773
B2_2021_coarse_1000,1,1000,2021-08-13,2021,12.3256,True,False,2021_segment_1,16.303960800170898
B2_2021_coarse_1000,1,1000,2021-08-14,2021,12.6168,True,False,2021_segment_1,16.259620666503906
B2_2021_coarse_1000,1,1000,2021-08-15,2021,13.2476,True,False,2021_segment_1,16.172859191894531
B2_2021_coarse_1000,1,1000,2021-08-16,2021,12.398400000000001,True,False,2021_segment_1,16.044504165649414
B2_2021_coarse_1000,1,1000,2021-08-17,2021,4.0295699999999997,True,False,2021_segment_1,15.875720024108887
B2_2021_coarse_1000,1,1000,2021-08-18,2021,3.8565800000000001,True,False,2021_segment_1,15.667990684509277
B2_2021_coarse_1000,1,1000,2021-08-19,2021,4.6706399999999997,True,False,2021_segment_1,15.423104286193848
B2_2021_coarse_1000,1,1000,2021-08-20,2021,5.19977,True,False,2021_segment_1,15.14313793182373
B2_2021_coarse_1000,1,1000,2021-08-21,2021,6.4513800000000003,True,True,2021_segment_1,14.830426216125488
B2_2021_coarse_1000,1,1000,2021-08-22,2021,6.5327900000000003,True,False,2021_segment_1,14.487544059753418
B2_2021_coarse_1000,1,1000,2021-08-23,2021,8.3440600000000007,True,False,2021_segment_1,14.117269515991211
B2_2021_coarse_1000,1,1000,2021-08-24,2021,9.3872699999999991,True,False,2021_segment_1,13.722550392150879
B2_2021_coarse_1000,1,1000,2021-08-25,2021,9.8422699999999992,True,False,2021_segment_1,13.306468963623047
B2_2021_coarse_1000,1,1000,2021-08-26,2021,9.3752999999999993,True,False,2021_segment_1,12.872203826904297
B2_2021_coarse_1000,1,1000,2021-08-27,2021,8.5970200000000006,True,False,2021_segment_1,12.422980308532715
B2_2021_coarse_1000,1,1000,2021-08-28,2021,9.48306,True,False,2021_segment_1,11.962038040161133
B2_2021_coarse_1000,1,1000,2021-08-29,2021,8.0103100000000005,True,False,2021_segment_1,11.492578506469727
B2_2021_coarse_1000,1,1000,2021-08-30,2021,7.3757099999999998,True,False,2021_segment_1,11.017729759216309
B2_2021_coarse_1000,1,1000,2021-08-31,2021,7.8305400000000001,True,True,2021_segment_1,10.540508270263672
B2_2021_coarse_1000,1,1000,2021-09-01,2021,10.3849,True,False,2021_segment_1,10.063776016235352
B2_2021_coarse_1000,1,1000,2021-09-02,2021,10.619199999999999,True,False,2021_segment_1,9.5902194976806641
B2_2021_coarse_1000,1,1000,2021-09-03,2021,16.676100000000002,True,True,2021_segment_1,9.1223134994506836
B2_2021_coarse_1000,1,1000,2021-09-04,2021,12.392799999999999,True,False,2021_segment_1,8.6623096466064453
B2_2021_coarse_1000,1,1000,2021-09-05,2021,10.753,True,False,2021_segment_1,8.212214469909668
B2_2021_coarse_1000,1,1000,2021-09-06,2021,10.5746,True,False,2021_segment_1,7.7737851142883301
B2_2021_coarse_1000,1,1000,2021-09-07,2021,6.83622,True,False,2021_segment_1,7.3485255241394043
B2_2021_coarse_1000,1,1000,2021-09-08,2021,5.3160499999999997,True,True,2021_segment_1,6.9376869201660156
B2_2021_coarse_1000,1,1000,2021-09-09,2021,5.0156599999999996,True,False,2021_segment_1,6.5422759056091309
B2_2021_coarse_1000,1,1000,2021-09-10,2021,4.6515399999999998,True,False,2021_segment_1,6.1630668640136719
B2_2021_coarse_1000,1,1000,2021-09-11,2021,4.4148699999999996,True,False,2021_segment_1,5.8006114959716797
B2_2021_coarse_1000,1,1000,2021-09-12,2021,4.9519399999999996,True,False,2021_segment_1,5.4552617073059082
B2_2021_coarse_1000,1,1000,2021-09-13,2021,3.4590700000000001,True,False,2021_segment_1,5.1271834373474121
B2_2021_coarse_1000,1,1000,2021-09-14,2021,3.5247600000000001,True,False,2021_segment_1,4.8163766860961914
B2_2021_coarse_1000,1,1000,2021-09-15,2021,3.3050099999999998,True,True,2021_segment_1,4.5226988792419434
B2_2021_coarse_1000,1,1000,2021-09-16,2021,2.8918900000000001,True,False,2021_segment_1,4.245880126953125
B2_2021_coarse_1000,1,1000,2021-09-17,2021,2.62819,True,False,2021_segment_1,3.9855453968048096
B2_2021_coarse_1000,1,1000,2021-09-18,2021,2.6721400000000002,True,False,2021_segment_1,3.74123215675354
B2_2021_coarse_1000,1,1000,2021-09-19,2021,2.52271,True,False,2021_segment_1,3.5124075412750244
B2_2021_coarse_1000,1,1000,2021-09-20,2021,2.68093,True,False,2021_segment_1,3.29848313331604
B2_2021_coarse_1000,1,1000,2021-09-21,2021,1.8621000000000001,True,False,2021_segment_1,3.0988304615020752
B2_2021_coarse_1000,1,1000,2021-09-22,2021,2.79901,True,False,2021_segment_1,2.9127931594848633
B2_2021_coarse_1000,1,1000,2021-09-23,2021,1.8035399999999999,True,False,2021_segment_1,2.7396974563598633
B2_2021_coarse_1000,1,1000,2021-09-24,2021,1.6630100000000001,True,False,2021_segment_1,2.5788626670837402
B2_2021_coarse_1000,1,1000,2021-09-25,2021,1.9850699999999999,True,True,2021_segment_1,2.4296088218688965
B2_2021_coarse_1000,1,1000,2021-09-26,2021,1.7566999999999999,True,False,2021_segment_1,2.2912635803222656
B2_2021_coarse_1000,1,1000,2021-09-27,2021,2.00264,True,False,2021_segment_1,2.1631677150726318
B2_2021_coarse_1000,1,1000,2021-09-28,2021,1.6488,True,False,2021_segment_1,2.044680118560791
B2_2021_coarse_1000,1,1000,2021-09-29,2021,1.36707,True,False,2021_segment_1,1.9351805448532104
B2_2021_coarse_1000,1,1000,2021-09-30,2021,1.3624499999999999,True,False,2021_segment_1,1.8340728282928467
B2_2021_coarse_1000,1,1000,2021-10-01,2021,1.24237,True,False,2021_segment_1,1.7407866716384888
B2_2021_coarse_1000,1,1000,2021-10-02,2021,1.41788,True,False,2021_segment_1,1.6547788381576538
B2_2021_coarse_1000,1,1000,2021-10-03,2021,1.5102500000000001,True,False,2021_segment_1,1.5755336284637451
B2_2021_coarse_1000,1,1000,2021-10-04,2021,1.41326,True,False,2021_segment_1,1.5025639533996582
B2_2021_coarse_1000,1,1000,2021-10-05,2021,1.3901600000000001,True,False,2021_segment_1,1.4354101419448853
B2_2021_coarse_1000,1,1000,2021-10-06,2021,1.2146600000000001,True,False,2021_segment_1,1.3736405372619629
B2_2021_coarse_1000,1,1000,2021-10-07,2021,1.27932,True,False,2021_segment_1,1.3168500661849976
B2_2021_coarse_1000,1,1000,2021-10-08,2021,1.21004,True,True,2021_segment_1,1.264660120010376
B2_2021_coarse_1000,1,1000,2021-10-09,2021,1.25623,True,False,2021_segment_1,1.2167171239852905
B2_2021_coarse_1000,1,1000,2021-10-10,2021,1.24699,True,False,2021_segment_1,1.1726913452148438
B2_2021_coarse_1000,1,1000,2021-10-11,2021,2.47356,True,False,2021_segment_1,1.1322765350341797
B2_2021_coarse_1000,1,1000,2021-10-12,2021,2.41344,True,False,2021_segment_1,1.0951876640319824
B2_2021_coarse_1000,1,1000,2021-10-13,2021,2.3103699999999998,True,True,2021_segment_1,1.061160683631897
B2_2021_coarse_1000,1,1000,2021-10-14,2021,2.4821499999999999,True,False,2021_segment_1,1.0299508571624756
B2_2021_coarse_1000,1,1000,2021-10-15,2021,2.4306199999999998,True,False,2021_segment_1,1.0013318061828613
B2_2021_coarse_1000,1,1000,2021-10-16,2021,2.3704999999999998,True,False,2021_segment_1,0.97509407997131348
B2_2021_coarse_1000,1,1000,2021-10-17,2021,2.6796899999999999,True,False,2021_segment_1,0.95104438066482544
B2_2021_coarse_1000,1,1000,2021-10-18,2021,2.5680399999999999,True,True,2021_segment_1,0.92900419235229492
B2_2021_coarse_1000,1,1000,2021-10-19,2021,3.39256,True,False,2021_segment_1,0.90880894660949707
B2_2021_coarse_1000,1,1000,2021-10-20,2021,3.5986899999999999,True,False,2021_segment_1,0.89030712842941284
B2_2021_coarse_1000,1,1000,2021-10-21,2021,2.6539199999999998,True,False,2021_segment_1,0.8733590841293335
B2_2021_coarse_1000,1,1000,2021-10-22,2021,2.4649700000000001,True,False,2021_segment_1,0.85783630609512329
B2_2021_coarse_1000,1,1000,2021-10-23,2021,2.70546,True,True,2021_segment_1,0.84362059831619263
B2_2021_coarse_1000,1,1000,2021-10-24,2021,3.2551399999999999,True,False,2021_segment_1,0.83060330152511597
B2_2021_coarse_1000,1,1000,2021-10-25,2021,2.7398099999999999,True,True,2021_segment_1,0.81868457794189453
B2_2021_coarse_1000,1,1000,2021-10-26,2021,2.2741199999999999,True,False,2021_segment_1,0.80777275562286377
B2_2021_coarse_1000,1,1000,2021-10-27,2021,2.0596999999999999,True,False,2021_segment_1,0.79778355360031128
B2_2021_coarse_1000,1,1000,2021-10-28,2021,2.13767,True,False,2021_segment_1,0.78863966464996338
B2_2021_coarse_1000,1,1000,2021-10-29,2021,1.98173,True,False,2021_segment_1,0.78027009963989258
B2_2021_coarse_1000,1,1000,2021-10-30,2021,2.05321,True,True,2021_segment_1,0.7726098895072937
B2_2021_coarse_1000,1,1000,2021-10-31,2021,2.39107,True,False,2021_segment_1,0.76559925079345703
B2_2021_coarse_1000,1,1000,2021-11-01,2021,2.4755400000000001,True,False,2021_segment_1,0.75918346643447876
B2_2021_coarse_1000,1,1000,2021-11-02,2021,2.61199,True,False,2021_segment_1,0.75331240892410278
B2_2021_coarse_1000,1,1000,2021-11-03,2021,2.4755400000000001,True,False,2021_segment_1,0.74794000387191772
B2_2021_coarse_1000,1,1000,2021-11-04,2021,2.61849,True,False,2021_segment_1,0.74302423000335693
B2_2021_coarse_1000,1,1000,2021-11-05,2021,2.13767,True,False,2021_segment_1,0.73852634429931641
B2_2021_coarse_1000,1,1000,2021-11-06,2021,1.89727,True,False,2021_segment_1,0.73441106081008911
B2_2021_coarse_1000,1,1000,2021-11-07,2021,1.94275,True,False,2021_segment_1,0.73064595460891724
B2_2021_coarse_1000,1,1000,2021-11-08,2021,2.0727000000000002,True,False,2021_segment_1,0.72720140218734741
B2_2021_coarse_1000,1,1000,2021-11-09,2021,1.6633800000000001,True,False,2021_segment_1,0.72405016422271729
B2_2021_coarse_1000,1,1000,2021-11-10,2021,1.4074800000000001,True,False,2021_segment_1,0.72116744518280029
B2_2021_coarse_1000,1,1000,2021-11-11,2021,1.2662899999999999,True,False,2021_segment_1,0.71853035688400269
B2_2021_coarse_1000,1,1000,2021-11-12,2021,1.25746,True,True,2021_segment_1,0.7161182165145874
B2_2021_coarse_1000,1,1000,2021-11-13,2021,1.37659,True,False,2021_segment_1,0.71391177177429199
B2_2021_coarse_1000,1,1000,2021-11-14,2021,1.58396,True,False,2021_segment_1,0.71189367771148682
B2_2021_coarse_1000,1,1000,2021-11-15,2021,1.4427700000000001,True,False,2021_segment_1,0.71004790067672729
B2_2021_coarse_1000,1,1000,2021-11-16,2021,0.71038000000000001,True,False,2021_segment_1,0.70835983753204346
B2_2021_coarse_1000,1,1000,2021-11-17,2021,0.70701899999999995,True,False,2021_segment_1,0.70681613683700562
B2_2021_coarse_1000,1,1000,2021-11-18,2021,0.70365800000000001,True,False,2021_segment_1,0.70540457963943481
B2_2021_coarse_1000,1,1000,2021-11-19,2021,0.70029699999999995,True,False,2021_segment_1,0.70411390066146851
B2_2021_coarse_1000,1,1000,2021-11-20,2021,0.696936,True,False,2021_segment_1,0.7029339075088501
B2_2021_coarse_1000,1,1000,2021-11-21,2021,0.69357500000000005,True,False,2021_segment_1,0.70185524225234985
B2_2021_coarse_1000,1,1000,2021-11-22,2021,0.69021399999999999,True,True,2021_segment_1,0.70086932182312012
B2_2021_coarse_1000,1,1000,2021-11-23,2021,1.5567299999999999,True,False,2021_segment_1,0.69996839761734009
B2_2021_coarse_1000,1,1000,2021-11-24,2021,2.52,True,False,2021_segment_1,0.69914531707763672
B2_2021_coarse_1000,1,1000,2021-11-25,2021,2.6400000000000001,True,False,2021_segment_1,0.69839352369308472
B2_2021_coarse_1000,1,1000,2021-11-26,2021,2.52,True,False,2021_segment_1,0.69770705699920654
B2_2021_coarse_1000,1,1000,2021-11-27,2021,2.9500000000000002,True,False,2021_segment_1,0.69708055257797241
B2_2021_coarse_1000,1,1000,2021-11-28,2021,3.1499999999999999,True,False,2021_segment_1,0.69650894403457642
B2_2021_coarse_1000,1,1000,2021-11-29,2021,2.6600000000000001,True,False,2021_segment_1,0.69598788022994995
B2_2021_coarse_1000,1,1000,2021-11-30,2021,2.3500000000000001,True,False,2021_segment_1,0.69551306962966919
B2_2021_coarse_1000,1,1000,2021-12-01,2021,2.2799999999999998,True,False,2021_segment_1,0.69508093595504761
B2_2021_coarse_1000,1,1000,2021-12-02,2021,2.8799999999999999,True,False,2021_segment_1,0.69468802213668823
B2_2021_coarse_1000,1,1000,2021-12-03,2021,2.6400000000000001,True,False,2021_segment_1,0.69433122873306274
B2_2021_coarse_1000,1,1000,2021-12-04,2021,2.7400000000000002,True,True,2021_segment_1,0.6940077543258667
B2_2021_coarse_1000,1,1000,2021-12-05,2021,2.3999999999999999,False,False,,0.69371521472930908
B2_2021_coarse_1000,1,1000,2021-12-06,2021,2.9100000000000001,False,False,,0.69345122575759888
B2_2021_coarse_1000,1,1000,2021-12-07,2021,3.1400000000000001,False,False,,0.6932138204574585
B2_2021_coarse_1000,1,1000,2021-12-08,2021,3.02,False,False,,0.6930011510848999
B2_2021_coarse_1000,1,1000,2021-12-09,2021,3.3300000000000001,False,False,,0.69281172752380371
B2_2021_coarse_1000,1,1000,2021-12-10,2021,3.1000000000000001,False,False,,0.69264405965805054
B2_2021_coarse_1000,1,1000,2021-12-11,2021,2.6400000000000001,False,False,,0.69249695539474487
B2_2021_coarse_1000,1,1000,2021-12-12,2021,2.3599999999999999,False,False,,0.69236946105957031
B2_2021_coarse_1000,1,1000,2021-12-13,2021,2.6099999999999999,False,False,,0.69226062297821045
B2_2021_coarse_1000,1,1000,2021-12-14,2021,1.64808,False,False,,0.69216978549957275
B2_2021_coarse_1000,1,1000,2021-12-15,2021,1.5312399999999999,False,False,,0.69209641218185425
B2_2021_coarse_1000,1,1000,2021-12-16,2021,1.6419299999999999,False,False,,0.69204014539718628
B2_2021_coarse_1000,1,1000,2021-12-17,2021,1.64808,False,False,,0.69200080633163452
B2_2021_coarse_1000,1,1000,2021-12-18,2021,1.58043,False,False,,0.69197827577590942
B2_2021_coarse_1000,1,1000,2021-12-19,2021,1.5435399999999999,False,False,,0.69197273254394531
B2_2021_coarse_1000,1,1000,2021-12-20,2021,1.4020999999999999,False,False,,0.69198453426361084
B2_2021_coarse_1000,1,1000,2021-12-21,2021,1.3406,False,False,,0.69201403856277466
B2_2021_coarse_1000,1,1000,2021-12-22,2021,1.29756,False,False,,0.69206196069717407
B2_2021_coarse_1000,1,1000,2021-12-23,2021,1.5004900000000001,False,False,,0.69212913513183594
B2_2021_coarse_1000,1,1000,2021-12-24,2021,1.2176100000000001,False,False,,0.69221663475036621
B2_2021_coarse_1000,1,1000,2021-12-25,2021,1.5004900000000001,False,False,,0.69232571125030518
B2_2021_coarse_1000,1,1000,2021-12-26,2021,1.45129,False,False,,0.69245791435241699
B2_2021_coarse_1000,1,1000,2021-12-27,2021,1.43285,False,False,,0.69261503219604492
B2_2021_coarse_1000,1,1000,2021-12-28,2021,1.70343,False,False,,0.69279909133911133
B2_2021_coarse_1000,1,1000,2021-12-29,2021,1.29756,False,False,,0.693012535572052
B2_2021_coarse_1000,1,1000,2021-12-30,2021,1.5988800000000001,False,False,,0.69325804710388184
B2_2021_coarse_1000,1,1000,2021-12-31,2021,1.9125099999999999,False,False,,0.69353866577148438
B2_2021_coarse_300,1,300,2021-01-01,2021,0.61843999999999999,False,False,,0.69021397829055786
B2_2021_coarse_300,1,300,2021-01-02,2021,0.51208399999999998,False,False,,0.69023650884628296
B2_2021_coarse_300,1,300,2021-01-03,2021,0.52783999999999998,False,False,,0.69034916162490845
B2_2021_coarse_300,1,300,2021-01-04,2021,0.43724099999999999,False,False,,0.69051128625869751
B2_2021_coarse_300,1,300,2021-01-05,2021,0.78388199999999997,False,False,,0.69072848558425903
